seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
MOT20-01,0.3624933889111013,0.8238217682041857,0.29862994461507103,0.3624933889111013,0.3624424485323385,0.362411063786061,0.362411063786061,0.36238753636168797,0.36238753636168797,0.36236438983058816,0.36236438983058816,0.36073907547052886,0.35925225292980645,0.35606932898695043,0.35411004432977367,0.344898207150729,0.3265467325953002,0.29386623344388557,0.2454764328311779,0.16617142854008307,0.0773159142751485,0.010546952335663962,0.30496075896258745,0.21568331572858507,0.2155610320374189,0.21549989941661638,0.21549989941661638,0.21543877294443048,0.21543877294443048,0.21537765261993363,0.21537765261993363,0.21476678729392842,0.21403455897126783,0.21251191491496513,0.2106291324383891,0.20453526040368802,0.1927651384296501,0.16961866047231902,0.1354944796805262,0.08673561151079137,0.03609551163887341,0.004321628921670476,0.17923082538968602,0.6092332944733191,0.6094075875240451,0.6094748977150434,0.6094748977150434,0.6095686710217532,0.6095686710217532,0.6096637669693947,0.6096637669693947,0.6059255353726235,0.6029969265499178,0.5966035697148993,0.5953303896929505,0.5815856545272831,0.5531745492849179,0.509126548447123,0.4447316172407902,0.318357629375985,0.16560924970417415,0.02573987854740884,0.5197493211509379,0.21580271766482134,0.21570206341217915,0.21565173628585807,0.21565173628585807,0.215601409159537,0.215601409159537,0.2155510820332159,0.2155510820332159,0.21504781077000504,0.21444388525415198,0.2131857070961248,0.21162556618017112,0.2065425264217413,0.1965777554101661,0.17639657775541018,0.14514343231001509,0.09708102667337695,0.04237544036235531,0.0052340211373930546,0.18151405186342806,0.9974412654105606,0.9969760409397534,0.9967434287043498,0.9967434287043498,0.9965108164689462,0.9965108164689462,0.9962782042335426,0.9962782042335426,0.9939520818795069,0.9911607350546638,0.9853454291695743,0.9781344498720632,0.9546406140963015,0.9085833914863922,0.8153058850895557,0.6708536869039311,0.4487090020935101,0.19585950220981624,0.024191672481972553,0.8389588766053304,0.6117128467749725,0.6118938717973703,0.611966835962494,0.611966835962494,0.6120623470813468,0.6120623470813468,0.6121589912907669,0.6121589912907669,0.6099185649941082,0.608163502226692,0.604329953613659,0.6041320146141436,0.5968213897718586,0.5797667662544437,0.5508768238109369,0.5073221234954356,0.4081830375967184,0.2553166863565838,0.046870966749504604,0.540404468248718,0.9820396221992655,0.9815836520400169,0.9813518162528615,0.9813518162528615,0.9812048136163399,0.9812048136163399,0.9810663897871413,0.9810663897871413,0.9788440774070898,0.9765633615506518,0.9718110911568035,0.9670895551672145,0.9498664407991172,0.9113507923912648,0.8415341607454656,0.7309931631241968,0.5516891343272294,0.3183875906693819,0.0667364477776887,0.8481965857193723,0.8238217682041857,0.824169308414931,0.8243346120651645,0.8243346120651645,0.8244713090083636,0.8244713090083636,0.824592191074586,0.824592191074586,0.825521663257865,0.826492377164153,0.8282662078490569,0.8301031179058658,0.8351281707382004,0.8431023201386109,0.8563207191368097,0.8735426360752928,0.8965972820218455,0.9264968652409236,0.9604977707409955,0.8472029700623666,0.3625937129063804,0.3625609936106954,0.36253871505660584,0.36253871505660584,0.3625242949814484,0.3625242949814484,0.3625102545400605,0.3625102545400605,0.36097501280770933,0.35959561138267093,0.35663336056199646,0.35494665906729217,0.346586454462241,0.3297602329700467,0.29968013079030875,0.25406667113793613,0.17580240473077452,0.08377210087071735,0.01160702668175911,0.3070382579545662,4288.0,4286.0,4285.0,4285.0,4284.0,4284.0,4283.0,4283.0,4273.0,4261.0,4236.0,4205.0,4104.0,3906.0,3505.0,2884.0,1929.0,842.0,104.0,3606.684210526316,15582.0,15584.0,15585.0,15585.0,15586.0,15586.0,15587.0,15587.0,15597.0,15609.0,15634.0,15665.0,15766.0,15964.0,16365.0,16986.0,17941.0,19028.0,19766.0,16263.315789473685,11.0,13.0,14.0,14.0,15.0,15.0,16.0,16.0,26.0,38.0,63.0,94.0,195.0,393.0,794.0,1415.0,2370.0,3457.0,4195.0,692.3157894736842,0.2113236034222446,0.827199070171236,0.21323603422244589,0.2147961751383996,0.992789020702489,0.08108108108108109,0.21621621621621623,0.7027027027027027,0.1742066246346671,0.3531796929951591,0.07226107226107226,0.21315652825381898,3530.485631490835,4268,15602,31,38,6,16,52,235.0,429,0.323968720261492,0.19703069954705588,0.9106769016050245,3915,15955,384,4299,19870,69,74
MOT20-02,0.27888223187461175,0.8210353771865132,0.2289721784377885,0.27888223187461175,0.27887628234653705,0.2788723067630672,0.2788723067630672,0.2788674634683862,0.27886406302677796,0.2787885947741703,0.2787304923755715,0.2779936679626352,0.2764221470787827,0.2738980303206489,0.269629534045291,0.2614075124343037,0.24824472254984475,0.22494481944050448,0.1886886004701076,0.1374369453253208,0.07089272320070764,0.0133781878312518,0.2354574016869257,0.20898988009623262,0.2089508919933439,0.2089352974562716,0.2089352974562716,0.20892750033860263,0.2089041095890411,0.2088495346932458,0.20867804566645817,0.20810936231099425,0.20669387649997426,0.2044065770958228,0.2004418969547536,0.1936383608749642,0.18177061004211534,0.15966121408597095,0.12673118538110123,0.08558141151124135,0.039519291026359135,0.0062162815041468715,0.1728389802408901,0.3721486381041602,0.3722021959968607,0.372219363727332,0.372219363727332,0.372220325496916,0.3722529240845641,0.3721486892001685,0.37229928587747046,0.3713455203030873,0.36967328055146187,0.367014271651165,0.36269905011870623,0.3528943709723668,0.3390286375755195,0.3169221284129473,0.28093628131310167,0.22071281142487478,0.12717278251424058,0.028791474377223618,0.321836915548921,0.20939370048209277,0.20936138863398432,0.20934846389474093,0.20934846389474093,0.20934200152511923,0.20932261441625416,0.2092773778289023,0.20913520569722505,0.2086634527148415,0.20748730144369337,0.20558090240529397,0.20225924441974383,0.19650773545643715,0.1863165785630275,0.16677437282702823,0.13624613873415103,0.09549443589975572,0.04605084592418348,0.007483424021920358,0.1754417709885861,0.9908565487293967,0.9907036482064768,0.9906424879973089,0.9906424879973089,0.990611907892725,0.9905201675789731,0.9903061068468855,0.9896333445460384,0.9874009969114095,0.9818354178771291,0.9728142870248616,0.9570961132687074,0.9298798201889851,0.8816549952600838,0.7891807589981957,0.6447203449435797,0.4518822054371426,0.2179138252652824,0.03541176110822299,0.8301951171620376,0.37635385659224263,0.37640346130898295,0.3764211185271743,0.3764211185271743,0.3764226858761754,0.37645395035540563,0.37640693466408587,0.376564079098493,0.3759473536921162,0.37487143207318974,0.37311517559376317,0.37037795517906885,0.36345053442186925,0.35311799859999804,0.33599650544189974,0.3058979862588972,0.25359862876513184,0.16228216150926145,0.040084048613527615,0.33264142026833987,0.9806152295425226,0.9807597440719439,0.9807591845038239,0.9807591845038239,0.9807373962720627,0.9808244346891892,0.9808537001763841,0.9810570885742247,0.9793913311169574,0.9757766779660344,0.9692191794528414,0.9585880649168713,0.9381917624158084,0.9025621996517659,0.8436126321987896,0.75689579495149,0.6228891838772596,0.3906830624054895,0.11178495674803539,0.8576821477913326,0.8210353771865132,0.8211513844443258,0.8211956527053412,0.8211956527053412,0.8212144127892863,0.8212654631643286,0.821371388278688,0.8216713526342847,0.8225518345247185,0.8245053224193079,0.827266829361131,0.8313942802679825,0.8373509378068413,0.8460448341068492,0.8599773348040558,0.878640647654227,0.9009845047139552,0.9285334270618381,0.9618813146509303,0.8468016816463129,0.2791515367358762,0.279150082583762,0.2791479034995513,0.2791479034995513,0.2791439555997152,0.27914325228003695,0.27907400781562297,0.2790356388222027,0.27836350051080955,0.27695218251073633,0.274683682008357,0.27084910158383085,0.2633371863127265,0.2513297749729535,0.2299010421922358,0.19564376698285416,0.14517866724442532,0.07652721224056831,0.01467851528530797,0.2373915217200592,32402.0,32397.0,32395.0,32395.0,32394.0,32391.0,32384.0,32362.0,32289.0,32107.0,31812.0,31298.0,30408.0,28831.0,25807.0,21083.0,14777.0,7126.0,1158.0,27148.21052631579,122340.0,122345.0,122347.0,122347.0,122348.0,122351.0,122358.0,122380.0,122453.0,122635.0,122930.0,123444.0,124334.0,125911.0,128935.0,133659.0,139965.0,147616.0,153584.0,127593.78947368421,299.0,304.0,306.0,306.0,307.0,310.0,317.0,339.0,412.0,594.0,889.0,1403.0,2293.0,3870.0,6894.0,11618.0,17924.0,25575.0,31543.0,5552.789473684211,0.20269868555401896,0.8243160677501855,0.2038425249770586,0.20758423698801876,0.9822941194458885,0.05185185185185185,0.37407407407407406,0.5740740740740741,0.1662294705268864,0.34273885927988773,0.2081236520488857,0.20382799774291166,26478.680728271458,32122,122620,579,177,14,101,155,1526.0,2782,0.29596197243962163,0.17925320856651716,0.8482309409498181,27738,127004,4963,32701,154742,362,270
MOT20-03,0.05569806962940967,0.7972850855426699,0.044407240209045476,0.05569806962940967,0.05569806962940967,0.05569806962940967,0.05569806962940967,0.05569806962940967,0.05569806962940967,0.05569806962940967,0.05569806962940967,0.05569806962940967,0.055696580510749744,0.05513330449012027,0.05456447101819988,0.053241178820348616,0.049749327136584316,0.04268826550194635,0.031260020209491965,0.01793704318873604,0.007081695199021147,0.0010597234144588713,0.04577338085022865,0.021117398581334185,0.021117398581334185,0.021117398581334185,0.021117398581334185,0.021117398581334185,0.021117398581334185,0.021117398581334185,0.021117398581334185,0.021117398581334185,0.02111088795161902,0.020909099601898393,0.020652097712686973,0.01995331700808514,0.018464698625084264,0.015790308258277305,0.011092696939564689,0.005758874601604572,0.0018485618126540468,0.00016549777358655535,0.017147506711424666,0.14690611386123528,0.14690611386123528,0.14690611386123528,0.14690611386123528,0.14690611386123528,0.14690611386123528,0.14690611386123528,0.14690611386123528,0.14690611386123528,0.1469435623787925,0.1453760000131395,0.1441636360100589,0.14206275182375647,0.13403931473761546,0.11540547415275548,0.08809299206692234,0.05586812365473933,0.027129418420602562,0.006785672645711046,0.12252747213974792,0.021118543126590106,0.021118543126590106,0.021118543126590106,0.021118543126590106,0.021118543126590106,0.021118543126590106,0.021118543126590106,0.021118543126590106,0.021118543126590106,0.02111216675487314,0.020914499231647208,0.020662632548827067,0.019977172589253262,0.018513795280209654,0.015873977389385893,0.011203285106708582,0.005847132864457466,0.0018842178423633385,0.00016897385049958872,0.017169723241975587,0.9974401445565427,0.9974401445565427,0.9974401445565427,0.9974401445565427,0.9974401445565427,0.9974401445565427,0.9974401445565427,0.9974401445565427,0.9974401445565427,0.9971389850926066,0.9878030417105857,0.9759072428851077,0.9435326005119711,0.8744165035386237,0.7497364854690559,0.529137178135823,0.2761632284294534,0.08899262159313356,0.007980725794308086,0.8109352586405028,0.1469069699910559,0.1469069699910559,0.1469069699910559,0.1469069699910559,0.1469069699910559,0.1469069699910559,0.1469069699910559,0.1469069699910559,0.1469069699910559,0.14694444384178462,0.14550541644884904,0.14444148298105672,0.14273431546075427,0.13586801850462546,0.11927951955764095,0.09334598140253857,0.06076457363720663,0.03075755988539799,0.008114864382135094,0.1236799424221838,0.9988654110444777,0.9988654110444777,0.9988654110444777,0.9988654110444777,0.9988654110444777,0.9988654110444777,0.9988654110444777,0.9988654110444777,0.9988654110444777,0.9986637193333262,0.9931914383494623,0.9864544542608467,0.9694499916063652,0.931258579950535,0.8395374487400376,0.6769205582941078,0.47892959601508006,0.2628549131237298,0.0711187296172355,0.8525351646679488,0.7972850855426699,0.7972850855426699,0.7972850855426699,0.7972850855426699,0.7972850855426699,0.7972850855426699,0.7972850855426699,0.7972850855426699,0.7972850855426699,0.7973789862623278,0.79989576473017,0.8026440687637042,0.808606322298895,0.8189459297584403,0.8340852485077559,0.8581449710522253,0.8884201597176636,0.922611578495726,0.9615067831054552,0.8246213464513891,0.05569957900324071,0.05569957900324071,0.05569957900324071,0.05569957900324071,0.05569957900324071,0.05569957900324071,0.05569957900324071,0.05569957900324071,0.05569957900324071,0.05569826741018226,0.055140422927057335,0.05457838617785159,0.05327299608326377,0.04981542364119572,0.04280121361961829,0.03141545648289625,0.018073968626098693,0.0071496667223752445,0.0010707946746111164,0.04580593723127983,6624.0,6624.0,6624.0,6624.0,6624.0,6624.0,6624.0,6624.0,6624.0,6622.0,6560.0,6481.0,6266.0,5807.0,4979.0,3514.0,1834.0,591.0,53.0,5385.421052631579,307034.0,307034.0,307034.0,307034.0,307034.0,307034.0,307034.0,307034.0,307034.0,307036.0,307098.0,307177.0,307392.0,307851.0,308679.0,310144.0,311824.0,313067.0,313605.0,308272.5789473684,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,81.0,160.0,375.0,834.0,1662.0,3127.0,4807.0,6050.0,6588.0,1255.578947368421,0.020911311045788725,0.7973789862623278,0.02105159122356197,0.02111216675487314,0.9971389850926066,0.0,0.018518518518518517,0.9814814814814815,0.01663354241571755,0.04134886465458837,0.0079002079002079,0.02104635159097971,5280.243647029135,6622,307036,19,44,0,13,689,889.0,2405,0.03970664909974742,0.020273673874092166,0.9575365155850023,6359,307299,282,6641,313658,220,702
MOT20-05,0.03015860368842218,0.8160701298745134,0.024611535628844668,0.03015860368842218,0.03015860368842218,0.03015860368842218,0.03015860368842218,0.03015860368842218,0.03015860368842218,0.03015860368842218,0.03015860368842218,0.03015775944883089,0.03015486629204548,0.030117176036803386,0.029988431379374715,0.029657405296668264,0.028922857760296766,0.027478630117293155,0.022384447720419046,0.014374411960622883,0.005274711731248732,0.0009783494343338548,0.025829361930806028,0.010149394130679638,0.010149394130679638,0.010149394130679638,0.010149394130679638,0.010149394130679638,0.010149394130679638,0.010149394130679638,0.010149394130679638,0.010147831266583635,0.010141579858559385,0.010121263316841028,0.010027505251987092,0.009761951895476592,0.009278066847837848,0.008487679349530205,0.0064511753162771555,0.003606135040995576,0.0011024479250519408,0.00011948053539534271,0.008444224718419624,0.08961533710529043,0.08961533710529043,0.08961533710529043,0.08961533710529043,0.08961533710529043,0.08961533710529043,0.08961533710529043,0.08961533710529043,0.08962412076839127,0.08966216050881735,0.08961769534466611,0.08968392376730552,0.09010100626888057,0.09016228431435622,0.08896131463364057,0.07767011051209922,0.057297831851758345,0.025237095753490722,0.008011075716176307,0.07962901664641608,0.010149394130679638,0.010149394130679638,0.010149394130679638,0.010149394130679638,0.010149394130679638,0.010149394130679638,0.010149394130679638,0.010149394130679638,0.010147846966940205,0.010141658311982474,0.010121545183369846,0.010028715359003874,0.009765697523300285,0.009286076764076097,0.00850166474818363,0.0064748802495265675,0.003629646132709517,0.0011124107286522348,0.00012067877167576399,0.008448735462360926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998475609756098,0.9992378048780488,0.9972560975609757,0.988109756097561,0.9621951219512195,0.9149390243902439,0.8376524390243902,0.6379573170731707,0.3576219512195122,0.10960365853658537,0.011890243902439025,0.8324374197689345,0.08961534403119625,0.08961534403119625,0.08961534403119625,0.08961534403119625,0.08961534403119625,0.08961534403119625,0.08961534403119625,0.08961534403119625,0.08962415591749187,0.08966230987717003,0.08962933495659738,0.08970933261812591,0.0902097565030039,0.09050048451930486,0.08971834525086551,0.08012029857397912,0.06202127782268594,0.028909574290153534,0.008797332355284886,0.08030657657548593,0.9995934959349595,0.9995934959349595,0.9995934959349595,0.9995934959349595,0.9995934959349595,0.9995934959349595,0.9995934959349595,0.9995934959349595,0.9994790872592367,0.9991134841935758,0.9978412811143165,0.9919995573829851,0.9814463846574711,0.9604839082447051,0.9162981581613747,0.786479070414311,0.5691940243865231,0.3342089436044599,0.15145634730885485,0.8781446428530257,0.8160701298745134,0.8160701298745134,0.8160701298745134,0.8160701298745134,0.8160701298745134,0.8160701298745134,0.8160701298745134,0.8160701298745134,0.8161272626832474,0.8163281040146705,0.8168903544410835,0.8190497844775771,0.8241216198193235,0.8318856997601674,0.8412853800545087,0.8611750392100898,0.8885939514985459,0.9229718038966641,0.960137731520521,0.8382698826511845,0.03015860368842218,0.03015860368842218,0.03015860368842218,0.03015860368842218,0.03015860368842218,0.03015860368842218,0.03015860368842218,0.03015860368842218,0.030157782778317804,0.03015498292810915,0.030117595399707986,0.02999024080831812,0.029663094473889106,0.02893533986957067,0.027501259472484066,0.022425535992108128,0.01442119460354706,0.005298491868089149,0.000983242989921463,0.025837767931128432,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6559.0,6555.0,6542.0,6482.0,6312.0,6002.0,5495.0,4185.0,2346.0,719.0,78.0,5460.789473684211,639784.0,639784.0,639784.0,639784.0,639784.0,639784.0,639784.0,639784.0,639785.0,639789.0,639802.0,639862.0,640032.0,640342.0,640849.0,642159.0,643998.0,645625.0,646266.0,640883.2105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,18.0,78.0,248.0,558.0,1065.0,2375.0,4214.0,5841.0,6482.0,1099.2105263157894,0.009963734481947694,0.8164086009104475,0.010143205475721907,0.010146299803200773,0.9996951219512196,0.0,0.009409751924721984,0.9905902480752781,0.008100961105496013,0.02008871135725926,0.0006033182503770739,0.010140011421179393,5354.007604770715,6558,639786,2,116,0,11,1158,935.0,3315,0.015141582836067783,0.007647630364016685,0.7535060975609756,4943,641401,1617,6560,646344,287,1169
COMBINED,0.1195902661909615,0.8174674678643864,0.09776115208435324,0.1195902661909615,0.11958769785113575,0.1195856638016188,0.1195856638016188,0.11958353661707469,0.11958315473014339,0.11955995078709643,0.11954658168113708,0.11924672028637398,0.11871359146888831,0.11773709983003657,0.11630329364852886,0.11319006524672146,0.10781574540553077,0.09813307481672474,0.08245570046267117,0.05944126151107167,0.03030851159469554,0.005591684488990919,0.1013452244326853,0.04394413454091446,0.04393769582394964,0.04393493639813525,0.04393493639813525,0.043933096789030034,0.04393033738752868,0.04392297905484227,0.043902744174818015,0.043825490938884826,0.04364160067649105,0.043278607688006586,0.0426506293401059,0.041389615240941355,0.03906622033923574,0.03474671820539043,0.027460458275556758,0.01794439351541202,0.00789256314348251,0.0011770948993681037,0.03655338172790678,0.3254548511885976,0.32548856304702267,0.32549793306360114,0.32549793306360114,0.32549998235994976,0.32551834895019627,0.32544654619999003,0.32552373343081625,0.3244636852759133,0.3229239207771248,0.32029738055158036,0.3171455221828703,0.3095460249140907,0.29755207584480736,0.27715136480114927,0.2475902794689213,0.19690069586319386,0.11638879010354915,0.02656279917720022,0.282128970013904,0.04395679940490775,0.043950629905853446,0.04394798583483017,0.04394798583483017,0.043946223120814656,0.04394357904979138,0.04393652819372932,0.04391713833955865,0.043843104350907006,0.043666832949355465,0.04331869693129117,0.0427158487379849,0.0415031014953103,0.0392609292675747,0.03506566991064803,0.027909051007655467,0.018408022464027413,0.008177230317975981,0.0012277303118064821,0.03666542565415013,0.9934861855341527,0.9933467460807553,0.9932869863150137,0.9932869863150137,0.9932471464711858,0.9931873867054442,0.9930280273301328,0.992589789048027,0.9909165156072588,0.9869325312244775,0.9790641620684847,0.9654389354793729,0.9380291229258382,0.887352841576861,0.792534013266668,0.6307842473257504,0.41604748909384276,0.18481703551722078,0.027748451226071193,0.8286907683742932,0.3284001839503214,0.3284317985163746,0.3284419311096683,0.3284419311096683,0.3284445069839701,0.32846193118441674,0.3284272644064415,0.32850814011016044,0.3277938031856095,0.3267369926516699,0.32493087061417625,0.3229085442965768,0.3177943520502857,0.3092866586936566,0.293791286342619,0.2708168217216506,0.22942431114665715,0.15201153639083115,0.037622533074213094,0.29161449460731403,0.9856578253943783,0.9857131725877681,0.9856931680317833,0.9856931680317833,0.9856665687790613,0.9857234100491764,0.9857313070963933,0.9858655534726634,0.9845860940654917,0.9819908834662827,0.976451796856894,0.9675205976203407,0.9491664942013787,0.9148778782449113,0.8529584217800336,0.7495715303145908,0.5976409015883334,0.37160307589489855,0.10909580634810392,0.8600635607275929,0.8174674678643864,0.8175720920913764,0.8176147810183741,0.8176147810183741,0.8176385069652123,0.8176714567833099,0.8177500120559454,0.8179432283797512,0.8185953437459755,0.8199687309488034,0.8223186357572411,0.8257867104209695,0.831559061570704,0.8403464566664519,0.8538333286980955,0.8735936557919206,0.8980842749361315,0.9275403892722777,0.9616661400474017,0.8428718449490895,0.11960749813055739,0.11960529826503398,0.1196034219892794,0.1196034219892794,0.1196013998689463,0.11960117599442961,0.11957838999028082,0.11956617763352131,0.11927068043585445,0.1187479048401512,0.1177916175116054,0.11639218252740484,0.11334513703498425,0.1080840922761671,0.09858244404255098,0.0831264683401009,0.060204255934545876,0.030850250292457675,0.005710687674551726,0.10151960551430014,49874.0,49867.0,49864.0,49864.0,49862.0,49859.0,49851.0,49829.0,49745.0,49545.0,49150.0,48466.0,47090.0,44546.0,39786.0,31666.0,20886.0,9278.0,1393.0,41601.10526315789,1084740.0,1084747.0,1084750.0,1084750.0,1084752.0,1084755.0,1084763.0,1084785.0,1084869.0,1085069.0,1085464.0,1086148.0,1087524.0,1090068.0,1094828.0,1102948.0,1113728.0,1125336.0,1133221.0,1093012.894736842,327.0,334.0,337.0,337.0,339.0,342.0,350.0,372.0,456.0,656.0,1051.0,1735.0,3111.0,5655.0,10415.0,18535.0,29315.0,40923.0,48808.0,8599.894736842105,0.042802221724745154,0.8199196613185825,0.043132730602654296,0.043688866874549405,0.9874305292723252,0.009029345372460496,0.0636568848758465,0.927313769751693,0.03493471578136894,0.08367551052273983,0.07065278244317545,0.04313046196215829,40643.41761156214,49570,1085044,631,375,20,141,2054,3585.0,8931,0.07250921029865422,0.037858690268232194,0.8556602458118364,42955,1091659,7246,50201,1134614,938,2215
