seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
MOT20-01,0.4152341966158072,0.8073750004665584,0.3352497096864183,0.4152341966158072,0.4152341966158072,0.41502735700826693,0.4147312977877426,0.41454048179432307,0.41423355589448363,0.4139256989377145,0.41368002005002746,0.41226473928358354,0.41017607157975244,0.4059560953633023,0.4010849602044732,0.3860540836769386,0.36031433922981865,0.3160981749494848,0.2592859208247707,0.16676711397166794,0.07629265058322746,0.01023903253597215,0.3432178940477455,0.29163943492031574,0.29163943492031574,0.29150957623284574,0.2913148371531966,0.29118504372298726,0.2909255351220983,0.29060129602652335,0.2903420219978906,0.289694292455198,0.288594643394523,0.2853712227336402,0.27980074719800746,0.26730133675331724,0.24458654265368407,0.20614055678137178,0.15708881282651774,0.09425444013799565,0.03797672915319974,0.004260641832466872,0.2360119550534787,0.5912075576688892,0.5912075576688892,0.5908818135280851,0.590433535914454,0.5901532882634916,0.5898053560577763,0.5895860981481573,0.5894123000556717,0.5866950771315117,0.582978283025856,0.5774946393821915,0.5749418002389431,0.5575645723806547,0.5307995347824397,0.48470838425243035,0.427969296656372,0.29506589038905195,0.15326671524380145,0.024606101943095315,0.500988305406935,0.2919476597886261,0.2919476597886261,0.2918470055359839,0.2916960241570206,0.29159536990437845,0.29139406139909413,0.29114242576748867,0.29094111726220434,0.29043784599899347,0.289582284851535,0.28706592853548063,0.28268746854554605,0.2727226975339708,0.2541016607951686,0.2209864116758933,0.17554101660795168,0.11137393054856567,0.04730749874182184,0.00548565676899849,0.2405159854845973,0.9963929920989351,0.9963929920989351,0.9960494675369289,0.9955341806939196,0.9951906561319135,0.9945036070079011,0.9936447956028857,0.9929577464788732,0.9912401236688423,0.9883201648917898,0.9797320508416352,0.9647887323943662,0.9307798007557541,0.8672277567846101,0.7542081758845758,0.5991068361387839,0.380109927859842,0.16145654414290622,0.018722088629336997,0.8208609810338281,0.5967525195646025,0.5967525195646025,0.5964571677865596,0.5960339766208176,0.5958097657336773,0.5955550001187341,0.5954616268699753,0.5953431801266675,0.593750312985709,0.5915202397113145,0.5886356396085447,0.587688450547886,0.5784687822902853,0.5635994222729895,0.5339721281753864,0.4962588320035289,0.39127392459186644,0.24158627389984463,0.04563439697054282,0.5252923241812387,0.9807999361004369,0.9807999361004369,0.980612389893217,0.9803520409452441,0.9800974344183012,0.9795033703867292,0.9790036597597204,0.9787780140341502,0.9770548694876957,0.9745212129611349,0.9667727149222355,0.9556192080179926,0.9295700840649587,0.8819046843905585,0.8000147636614727,0.6882752133007612,0.5104107727316339,0.2984013645898185,0.053580074527259734,0.8355827233838818,0.8073750004665584,0.8073750004665584,0.8076063100874569,0.8079338310347985,0.8081324763448372,0.8085016398273281,0.8089186011223063,0.8092203992315803,0.8098863077749691,0.8108697668769129,0.8133310246743262,0.816991420233377,0.8239411009689317,0.8346879000398898,0.8508565598964751,0.8702009095010302,0.8956339564124332,0.9260535215335471,0.9607280700293616,0.8356970419222461,0.4154535628813182,0.4154535628813182,0.4152674895821286,0.41500254813099363,0.41483245580773703,0.4145669766595191,0.4143109059796075,0.41410659630858665,0.4127934767656698,0.41087733354062284,0.40715971666965206,0.4031486600133577,0.38994937393080537,0.36725610047692986,0.3272827012617145,0.27409152743572646,0.18128057806461498,0.08515083639377422,0.011618116442987122,0.34682118522247707,5801.0,5801.0,5799.0,5796.0,5794.0,5790.0,5785.0,5781.0,5771.0,5754.0,5704.0,5617.0,5419.0,5049.0,4391.0,3488.0,2213.0,940.0,109.0,4779.0526315789475,14069.0,14069.0,14071.0,14074.0,14076.0,14080.0,14085.0,14089.0,14099.0,14116.0,14166.0,14253.0,14451.0,14821.0,15479.0,16382.0,17657.0,18930.0,19761.0,15090.947368421053,21.0,21.0,23.0,26.0,28.0,32.0,37.0,41.0,51.0,68.0,118.0,205.0,403.0,773.0,1431.0,2334.0,3609.0,4882.0,5713.0,1042.9473684210527,0.2856567689984902,0.8116321592970704,0.2883744338198289,0.2906894816305989,0.9920989350738578,0.16216216216216217,0.28378378378378377,0.5540540540540541,0.23090021902868038,0.4496341273548186,0.10722610722610723,0.2882872474202404,4687.987352099879,5776,14094,46,54,12,21,41,186.0,429,0.3917172660750428,0.2532460996477101,0.8643077980075575,5032,14838,790,5822,19870,84,74
MOT20-02,0.3264673630313376,0.8055223853850946,0.2629767690193847,0.3264673630313376,0.32644548698425446,0.3263906212192881,0.3263553427906239,0.3263152614599023,0.32628856519440486,0.3261716110077599,0.3258749669689755,0.32420560266929066,0.3217740753768318,0.3177279414574468,0.31059183896869236,0.29764338361939324,0.2777626401434074,0.24513632365989815,0.19876351361952646,0.13934615737789854,0.06996061469231218,0.012921903805688039,0.26979701126562805,0.2792810204870506,0.2792150900610715,0.2791409264543891,0.27905029372359064,0.27897614922354547,0.27889377652688596,0.27879494329561627,0.2784162240463544,0.2768050616958482,0.2739544104344033,0.26925584546744563,0.26185150352050024,0.24923719590067503,0.228584686774942,0.19486599352532705,0.14858025369758737,0.09489413321570357,0.041935585429587884,0.006253293874407102,0.2251571782818385,0.3816261446580363,0.3816651025167665,0.38163818889997,0.3816796189201845,0.38168728817143416,0.3817375529222682,0.38159917310476643,0.38142351244355,0.3797230880035404,0.37794082387809086,0.3749261027463644,0.36840456952503897,0.3554508928422804,0.3375207908629409,0.3083750842841653,0.26589626389244203,0.204621201732762,0.11671442184452811,0.026702023176431416,0.32470167602239797,0.28014372310038643,0.2800920241434129,0.2800338628168177,0.279962776750979,0.27990461542438383,0.27983999172816687,0.27976244329270655,0.2794651742901087,0.2781985498442569,0.27594964521590776,0.272220857944191,0.2662884026314769,0.25601969730260693,0.23875224567344352,0.2092773778289023,0.16599888847242508,0.11121738118933451,0.05164725801656952,0.007974564113169018,0.23014470946206556,0.9890937300355936,0.9889111983207082,0.9887058501414621,0.9884548690334946,0.9882495208542484,0.9880213562106416,0.9877475586383134,0.986698001277722,0.9822259742630282,0.9742858446655106,0.9611207447293967,0.94017523044629,0.9039198685771653,0.8429542758054211,0.7388883818563475,0.5860865200328557,0.39267135164734873,0.18234918317057588,0.02815551702108241,0.8125639461435371,0.38715608034665844,0.3872020999104814,0.3871929498650851,0.3872431313124023,0.3872607776042994,0.3873173788067659,0.38724127748956827,0.38716664991927896,0.3860807506967168,0.38493477666926973,0.3831073168313962,0.37887754485357134,0.37008523373195357,0.35743076061779405,0.33515984350035877,0.29982046250838307,0.24518069731601336,0.15536104685152843,0.039022576583260714,0.3385705976534097,0.9772506332103081,0.9773773422484521,0.9772959006806919,0.9773436822650873,0.9773305313007212,0.9774010514742815,0.977338259590944,0.9770465349262205,0.9741706986915403,0.969432968935208,0.959998078303987,0.9452607299978226,0.9187645405314725,0.8741021417367678,0.8037648245160798,0.7014155610837237,0.5576358900900955,0.3442565445716203,0.09782289409832108,0.8402636214870182,0.8055223853850946,0.8056568473440302,0.8057976523367304,0.8059569144092094,0.8060794252071486,0.8062040399455376,0.806334699146033,0.8067830891676786,0.8084940702415553,0.8111893962972327,0.8150864938158343,0.8203897628884924,0.8281202740392987,0.839010395272246,0.8547770467754897,0.8751921659445179,0.899483330901328,0.9278387205896208,0.9617757160985265,0.8362996013581898,0.32697120514954975,0.3269577206747446,0.32691224546668934,0.32688849160248873,0.3268578186429097,0.32684160330670603,0.32673707629570586,0.32648826683876736,0.32502063384494234,0.3229437044776799,0.3194725424121566,0.3132121714444691,0.30166609022464225,0.2838729412607052,0.25403922733852907,0.21009160919731182,0.15085567338529998,0.07764006606938895,0.01459236087039302,0.2730558657106884,43350.0,43342.0,43333.0,43322.0,43313.0,43303.0,43291.0,43245.0,43049.0,42701.0,42124.0,41206.0,39617.0,36945.0,32384.0,25687.0,17210.0,7992.0,1234.0,35613.05263157895,111392.0,111400.0,111409.0,111420.0,111429.0,111439.0,111451.0,111497.0,111693.0,112041.0,112618.0,113536.0,115125.0,117797.0,122358.0,129055.0,137532.0,146750.0,153508.0,119128.94736842105,478.0,486.0,495.0,506.0,515.0,525.0,537.0,583.0,779.0,1127.0,1704.0,2622.0,4211.0,6883.0,11444.0,18141.0,26618.0,35836.0,42594.0,8214.947368421053,0.26736761835829964,0.8109959219053681,0.26923524317896885,0.27623398947926225,0.9752897690973806,0.08888888888888889,0.45185185185185184,0.45925925925925926,0.21515826783836942,0.4305282771818502,0.3892882818116463,0.26921933994750774,34666.02068184496,42745,111997,1083,289,24,122,124,1217.0,2782,0.3514528881502745,0.22549792557935144,0.796157707401661,34894,119848,8934,43828,154742,476,270
MOT20-03,0.12156435730825485,0.7778588996402955,0.09455991721127883,0.12156435730825485,0.12156375053552547,0.12155979377219436,0.12155906689744758,0.12155906689744758,0.12155906689744758,0.12155906689744758,0.12155906689744758,0.12155298722775647,0.12142541932093749,0.12031825153206313,0.11806242002072988,0.11212317918628682,0.10043967286557243,0.08141212881039141,0.05557977268679275,0.027936188512216503,0.009918210760275045,0.0015549417209730352,0.09698981098669514,0.06661674022849312,0.06661334115157619,0.06658275043418684,0.06657255391831948,0.06657255391831948,0.06657255391831948,0.06657255391831948,0.06657255391831948,0.0665589588670924,0.06646720133571672,0.06589662013904149,0.064699707341901,0.061212518984251396,0.05441583235147719,0.04299443443792809,0.027724383578469004,0.012735634966262217,0.0034688285133506426,0.0003018547630290677,0.0525869250886512,0.22183452563246703,0.22184363055198295,0.22193110626369233,0.22196244360864004,0.22196244360864004,0.22196244360864004,0.22196244360864004,0.22196244360864004,0.2219855742259235,0.2218256848636504,0.21968473680725234,0.21543737358026963,0.20537640860809167,0.18538957228813485,0.15415796960903494,0.1114221754713632,0.06127928687164202,0.02835853784833438,0.008009957276671342,0.17938677673377423,0.06664583718572457,0.06664264899986609,0.06661395532713975,0.0666043907695643,0.0666043907695643,0.0666043907695643,0.0666043907695643,0.0666043907695643,0.06659163802613037,0.06650555700795134,0.06596994178372623,0.0648445121756818,0.061551116183869055,0.05506953433357351,0.04398740028948728,0.028786130116241256,0.013419074278354131,0.0036887310382646065,0.00032200677170676344,0.05282421249292305,0.9934889026186968,0.9934413763604392,0.9930136400361199,0.9928710612613469,0.9928710612613469,0.9928710612613469,0.9928710612613469,0.9928710612613469,0.9926809562283161,0.9913977472553586,0.9834133358680671,0.9666365667031035,0.9175419419229124,0.820921058885034,0.6557197851813127,0.4291145858086593,0.20003802100660614,0.05498788080414429,0.004800152084026425,0.7874500661615542,0.2219616730472757,0.22197028161381283,0.2220550352166759,0.22208619883044406,0.22208619883044406,0.22208619883044406,0.22208619883044406,0.22208619883044406,0.2221097774912413,0.22199393616440904,0.22023048276717513,0.21674376814124036,0.20833213172124188,0.19141890669617317,0.16356450154566268,0.12301928328245422,0.07185305181467697,0.035262799284990036,0.009918796478106333,0.1821508115482819,0.9974701127116434,0.9975123201813579,0.9979122192464467,0.9980535366560183,0.9980535366560183,0.9980535366560183,0.9980535366560183,0.9980535366560183,0.9978786800323853,0.9968419045075992,0.9919115066249532,0.9805332628899468,0.9474379663414644,0.881299963312813,0.7624375233172258,0.5808140041265082,0.3525645571178673,0.17578776938016247,0.07755695281686328,0.8278013908361752,0.7778588996402955,0.777891730698989,0.7781742308682105,0.7782642327202814,0.7782642327202814,0.7782642327202814,0.7782642327202814,0.7782642327202814,0.7783285711740856,0.7787088209544537,0.7807280996274881,0.7842286434476027,0.792598325861198,0.8060788801803651,0.8260887915337822,0.8525235232914858,0.8848469846469315,0.9216876530667282,0.9610625202838601,0.810111938888257,0.12159090293880477,0.12159048977503038,0.12158827574380807,0.12158812989053348,0.12158812989053348,0.12158812989053348,0.12158812989053348,0.12158812989053348,0.12158282364658009,0.12146044924388906,0.12038517058985153,0.11819446431293938,0.11243285635285806,0.10104116693807505,0.08234687800400957,0.05663402900159343,0.028675970816262445,0.010227757269360309,0.0016060076226998544,0.09722620482675944,20904.0,20903.0,20894.0,20891.0,20891.0,20891.0,20891.0,20891.0,20887.0,20860.0,20692.0,20339.0,19306.0,17273.0,13797.0,9029.0,4209.0,1157.0,101.0,16568.736842105263,292754.0,292755.0,292764.0,292767.0,292767.0,292767.0,292767.0,292767.0,292771.0,292798.0,292966.0,293319.0,294352.0,296385.0,299861.0,304629.0,309449.0,312501.0,313557.0,297089.2631578947,137.0,138.0,147.0,150.0,150.0,150.0,150.0,150.0,154.0,181.0,349.0,702.0,1735.0,3768.0,7244.0,12012.0,16832.0,19884.0,20940.0,4472.263157894737,0.06567344049888732,0.7786755254881089,0.06594762448271685,0.06651512156552679,0.9915403260301316,0.0,0.1225071225071225,0.8774928774928775,0.05095201617130255,0.12466723832458418,0.07401247401247402,0.06594145694211133,16245.507488258416,20863,292795,178,86,0,86,616,1601.0,2405,0.11733527736862076,0.06260321751716838,0.9332256071479492,19636,294022,1405,21041,313658,371,702
MOT20-05,0.06885745938198763,0.8085523515122558,0.05567486070246574,0.06885745938198763,0.0688573920547385,0.06885697186007103,0.06885515841651647,0.06885378839313301,0.06885378839313301,0.06885378839313301,0.06885319621034888,0.06885178769981318,0.06883098656683513,0.06871874510897713,0.06832242019527779,0.06697449698654555,0.06399380474892864,0.05819239796258561,0.04590800775852421,0.028000224140730997,0.010549539522329716,0.0015330972746246084,0.05793247637201232,0.03614931298513028,0.03614770990240552,0.03614610682464118,0.03614290068399368,0.03614129762111048,0.03614129762111048,0.03614129762111048,0.03613969456318761,0.03613328238109899,0.03609961972715656,0.036014671326096676,0.03570224519273892,0.034636609134671835,0.03248643315244203,0.02840067135839513,0.02113281655007532,0.011681639447777043,0.003646151010297042,0.00033757240629378357,0.02975901734261752,0.1311601610379813,0.13116572124156728,0.13116993751887085,0.1311746636501481,0.13117526176805464,0.13117526176805464,0.13117526176805464,0.13117882388551808,0.13119673489557915,0.1312397401294457,0.13112061711169237,0.13074676609664493,0.12950411020779323,0.12605899290412442,0.11923503983066738,0.09972855115468303,0.06711494182268812,0.030523361160548854,0.006962616640579028,0.11330560866277346,0.03614948077184905,0.03614793360810961,0.03614638644437018,0.03614329211689132,0.03614174495315188,0.03614174495315188,0.03614174495315188,0.03614019778941245,0.03613400913445472,0.03610151869592663,0.03601951901773669,0.03571782208854728,0.03468741103808498,0.03260183431732947,0.02861479336081096,0.0214436894285396,0.011964217197034397,0.0037642493780401767,0.000349659005111829,0.029818486750089742,0.999871619308456,0.999828825744608,0.99978603218076,0.999700445053064,0.999657651489216,0.999657651489216,0.999657651489216,0.999614857925368,0.999443683669976,0.9985450188291681,0.9962769599452242,0.9879322149948647,0.9594317014720986,0.9017459774049983,0.7914669633687094,0.593118794933242,0.33092262923656285,0.10411674084217734,0.009671345429647382,0.8247603560424511,0.13116034670072002,0.13116590691225255,0.13117013388822815,0.13117501212800287,0.13117573715375336,0.13117573715375336,0.13117573715375336,0.13117932206062943,0.13119728098747954,0.13124324284508712,0.13116572810647725,0.1308919230781583,0.12998355698303893,0.12732738868958995,0.12192736665014502,0.10506531516583649,0.07435768301855161,0.03651325864269989,0.008131179807310335,0.11458851879607726,0.9983722348871698,0.9983721652173737,0.9983313310442297,0.9982528796758261,0.9982135640171365,0.9982135640171365,0.9982135640171365,0.9981729306485403,0.9980964979336961,0.9975022998741595,0.9958594272767941,0.989644512697919,0.9720955011858688,0.9353218309872154,0.8691063296235148,0.7399038274133155,0.5261688943007216,0.277044694907913,0.09959305808111049,0.8624462688319356,0.8085523515122558,0.808584598324511,0.8086128256945256,0.8086670123184254,0.8086920331329782,0.8086920331329782,0.8086920331329782,0.8087106580181186,0.8087768012773202,0.8090738655676444,0.8097001748274093,0.8116254153979435,0.8170064434967163,0.8259517752566033,0.8395627560990395,0.8606523359272492,0.8884961407589076,0.9225620382917075,0.9604757651609369,0.8327940556488551,0.06885761918244872,0.0688576051217292,0.06885723819208114,0.06885553127122226,0.06885421450415338,0.06885421450415338,0.06885421450415338,0.0688536755809385,0.06885248010876217,0.06883279692073929,0.06872336983640989,0.06833732311184619,0.06702359511320756,0.06410736619819657,0.05841135186008462,0.046244438347970526,0.02833686187870789,0.010719027160348634,0.001560301768094854,0.057999643429749906,23365.0,23364.0,23363.0,23361.0,23360.0,23360.0,23360.0,23359.0,23355.0,23334.0,23281.0,23086.0,22420.0,21072.0,18495.0,13860.0,7733.0,2433.0,226.0,19273.0,622979.0,622980.0,622981.0,622983.0,622984.0,622984.0,622984.0,622985.0,622989.0,623010.0,623063.0,623258.0,623924.0,625272.0,627849.0,632484.0,638611.0,643911.0,646118.0,627071.0,3.0,4.0,5.0,7.0,8.0,8.0,8.0,9.0,13.0,34.0,87.0,282.0,948.0,2296.0,4873.0,9508.0,15635.0,20935.0,23142.0,4095.0,0.03565593553896996,0.8089786493571879,0.036082952731053435,0.03611853749706039,0.9990157480314961,0.000855431993156544,0.04020530367835757,0.9589392643284859,0.02875652372303843,0.06971653486871969,0.0069381598793363496,0.03607917624503041,18885.60656924355,23345,622999,23,276,1,47,1121,2125.0,3315,0.051222017822586424,0.026536952458752615,0.733995207120849,17152,629192,6216,23368,646344,568,1169
COMBINED,0.15613364584032421,0.8002051585882568,0.12493894883061936,0.15613364584032421,0.15612901667357754,0.15610535891481675,0.15608447999285555,0.156066654677077,0.1560487166806004,0.15600580589621188,0.15592165707119768,0.1554259993998182,0.15468609108478518,0.15320888063001892,0.15057152939469443,0.14488865187553593,0.13525737264121443,0.11909330955008969,0.09541156298282007,0.06430765089733559,0.03120100815949493,0.005566141224105463,0.1293743965045565,0.08229002698076993,0.08228049359487626,0.08226047403116753,0.082242361730745,0.08223092269546338,0.08221757745992571,0.08220137297352526,0.0821527624258299,0.08194883635329352,0.08155549530643719,0.08074875623641008,0.07927443617278257,0.07597965165411315,0.06996135270748755,0.05956074735729205,0.044249194082316215,0.02619626695887775,0.010296418783522769,0.0013610398670581897,0.06678990459852076,0.2962414311650249,0.29625818687330047,0.29624048935933284,0.29622647479896774,0.29620001702154986,0.29617999860834504,0.2960754862472317,0.29593117049201373,0.29478443336628785,0.29339269763716136,0.29069130223109607,0.28599112852525427,0.2762939943167508,0.2614951847814455,0.23813026210889254,0.2057295401559125,0.15786501070650072,0.09454771903088807,0.022763424405526003,0.2521598922016569,0.08233637166472474,0.08232755809464716,0.08230904959748425,0.08229230381433686,0.08228172753024376,0.08226938853213515,0.08225440546300328,0.08220945625560763,0.08202084585594749,0.08165684541174355,0.08090945466916502,0.07954070723611731,0.07646829670707395,0.0708073406462462,0.060872684454801367,0.04588697125189712,0.0276437625483204,0.011036352451141974,0.0014718662029553663,0.06718923096776802,0.9932063917328485,0.9931000754845363,0.9928768113630806,0.9926748104912874,0.9925472309933127,0.9923983882456756,0.9922176506235448,0.9916754377571524,0.9894002700432707,0.9850094089879756,0.9759937911310985,0.9594828777682093,0.9224210336065661,0.854134107315621,0.7342944322180759,0.553524915212792,0.333460912831308,0.13312920613657386,0.017754813468142335,0.8104896087058459,0.2991803228758775,0.2992000837810271,0.2991919065023278,0.2991832719427999,0.299164676221796,0.299152981496779,0.29908467704868036,0.29898924979472247,0.29819091264861736,0.2971854061543052,0.29527204243960475,0.29189784345770303,0.2850635130421139,0.2743414088289718,0.2564210702760172,0.2304737516025837,0.19011275159575405,0.12764513663581628,0.033513445421720814,0.2617507606193273,0.9872780762497153,0.9873469274589519,0.9873767500381071,0.9873955809017306,0.9873648442229799,0.9873620965059475,0.9873036962227728,0.9871494384763063,0.985675074239362,0.9829894878430727,0.9767068641725923,0.9652083811917176,0.9396009036508938,0.8921972674145513,0.8127681378945217,0.6898663597256735,0.5190263347375174,0.3121890895076361,0.09394907952193633,0.8457239152618942,0.8002051585882568,0.800282655575916,0.8004340177897429,0.800561616057016,0.8006362785372971,0.8007160826202822,0.8008014138241798,0.8010295056115041,0.8018809629273279,0.8033237124433422,0.8058670301836522,0.8097867220990139,0.8170831177824186,0.8282332934962737,0.8447228237526779,0.8670558967176345,0.8945387433515108,0.9261111179488669,0.9614882819004933,0.8297241279582847,0.15617760588155224,0.15617366324328338,0.15615144293749045,0.1561318643391113,0.1561148586618863,0.15609787756711233,0.1560561216147436,0.15597544875791822,0.15549427182333475,0.15478217648002016,0.15336125566970105,0.15082419111718798,0.1453538136265984,0.13607269610826747,0.1203977919419362,0.09716123452694686,0.06606044861078801,0.032302661665510234,0.005788325755002311,0.1298146184383364,93420.0,93410.0,93389.0,93370.0,93358.0,93344.0,93327.0,93276.0,93062.0,92649.0,91801.0,90248.0,86762.0,80339.0,69067.0,52064.0,31365.0,12522.0,1670.0,76233.84210526316,1041194.0,1041204.0,1041225.0,1041244.0,1041256.0,1041270.0,1041287.0,1041338.0,1041552.0,1041965.0,1042813.0,1044366.0,1047852.0,1054275.0,1065547.0,1082550.0,1103249.0,1122092.0,1132944.0,1058380.1578947369,639.0,649.0,670.0,689.0,701.0,715.0,732.0,783.0,997.0,1410.0,2258.0,3811.0,7297.0,13720.0,24992.0,41995.0,62694.0,81537.0,92389.0,17825.157894736843,0.07993379246157724,0.8032559619045476,0.08055514915204642,0.08172735397236416,0.9858599389744734,0.016704288939051917,0.12460496613995485,0.8586907449209932,0.0638544228181979,0.15094170702863985,0.14891949389765985,0.08055263888060873,74485.1220914468,92729,1041885,1330,705,37,276,1902,5129.0,8931,0.12487293201689953,0.06761242149312453,0.8155944673024378,76714,1057900,17345,94059,1134614,1499,2215
