seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
MOT20-01,0.3242847081018561,0.8101327236780137,0.2627136538216863,0.3242847081018561,0.3242847081018561,0.3242847081018561,0.3242847081018561,0.3242847081018561,0.3242619734218154,0.3240254953010006,0.3232178515877732,0.32209104539732386,0.32060457019896943,0.3195933188111671,0.3149552114756316,0.3092052921537409,0.2968175990520725,0.26700879931220156,0.20308100509744206,0.11476590981319981,0.035451596795631805,0.003254924760051168,0.2684083228256474,0.1919303717864869,0.1919303717864869,0.1919303717864869,0.1919303717864869,0.1919303717864869,0.1918704094979374,0.1916905588250088,0.1913310202644944,0.19085197285750188,0.1902537050992213,0.18965603816218932,0.18667668419734534,0.1815280271294634,0.17147943037974683,0.14992962189972334,0.11057985281020016,0.06108921533500537,0.016998626373626372,0.001437145997125708,0.15710653514531706,0.5479100099159502,0.5479100099159502,0.5479100099159502,0.5479100099159502,0.5479100099159502,0.5480043936036965,0.5477187935004392,0.5460159018678605,0.5435764690920936,0.5402643295638326,0.5385533222063232,0.5313828326348131,0.5266840289499426,0.5137682514569533,0.47551443141653843,0.37296029596073965,0.21560620779007023,0.07393631036623172,0.007371926870883838,0.45899513394000896,0.19199798691494716,0.19199798691494716,0.19199798691494716,0.19199798691494716,0.19199798691494716,0.19194765978862607,0.1917966784096628,0.19149471565173629,0.19109209864116758,0.1905888273779567,0.19008555611474584,0.1875691997986915,0.1831907398087569,0.17453447408152994,0.15546049320583794,0.11872169099144439,0.06864620030196276,0.01992954202315048,0.0017111222949169602,0.1587767859507854,0.9981684981684982,0.9981684981684982,0.9981684981684982,0.9981684981684982,0.9981684981684982,0.9979068550497122,0.9971219256933542,0.9955520669806384,0.9934589220303506,0.9908424908424909,0.9882260596546311,0.9751439037153323,0.9523809523809523,0.9073783359497645,0.8082155939298796,0.6172161172161172,0.3568812140240712,0.10361067503924647,0.008895866038723181,0.8254564983888292,0.5541612280180348,0.5541612280180348,0.5541612280180348,0.5541612280180348,0.5541612280180348,0.5542534428162225,0.5541558988245316,0.553185205895499,0.5517333998084508,0.5496513504102244,0.548656053568595,0.5445082119087289,0.5426951866183499,0.5367162983790406,0.5145518665030661,0.43875208190588433,0.28589856502754646,0.113306396123768,0.012083858493463648,0.47741862928281814,0.9630706114628707,0.9630706114628707,0.9630706114628707,0.9630706114628707,0.9630706114628707,0.9630892739483377,0.962926308590612,0.9620497781788835,0.960032593808032,0.9575930126674909,0.9553444570928081,0.9450923047066351,0.9315818633102878,0.8987521874554294,0.8320492413761928,0.6999176458908283,0.4623267343371365,0.1876539928740103,0.01960971644124115,0.8185985351574883,0.8101327236780137,0.8101327236780137,0.8101327236780137,0.8101327236780137,0.8101327236780137,0.8102666070264404,0.8106553418559601,0.8113389922946559,0.8121619226297141,0.8130679542604381,0.8138209080261799,0.8169727505599715,0.8214160050577932,0.8285179233626591,0.840944771866177,0.8607720900390629,0.88640464262814,0.9208767827033211,0.960578376153366,0.8346557203607341,0.32434182418308494,0.32434182418308494,0.32434182418308494,0.32434182418308494,0.32434182418308494,0.32432724354595105,0.324115172887559,0.3233560883445869,0.32229360566223453,0.32088681033303446,0.3199550089450591,0.3157072262462073,0.3106181528964409,0.2994499483516846,0.271889146591968,0.21042451617891053,0.12165749843845947,0.03838641432174294,0.0035516571379099584,0.2699119795156407,3815.0,3815.0,3815.0,3815.0,3815.0,3814.0,3811.0,3805.0,3797.0,3787.0,3777.0,3727.0,3640.0,3468.0,3089.0,2359.0,1364.0,396.0,34.0,3154.8947368421054,16055.0,16055.0,16055.0,16055.0,16055.0,16056.0,16059.0,16065.0,16073.0,16083.0,16093.0,16143.0,16230.0,16402.0,16781.0,17511.0,18506.0,19474.0,19836.0,16715.105263157893,7.0,7.0,7.0,7.0,7.0,8.0,11.0,17.0,25.0,35.0,45.0,95.0,182.0,354.0,733.0,1463.0,2458.0,3426.0,3788.0,667.1052631578947,0.18777050830397585,0.8133027435615806,0.18943130347257173,0.19089079013588325,0.9924123495552067,0.05405405405405406,0.22972972972972974,0.7162162162162162,0.15213172150624435,0.32019247003207835,0.0675990675990676,0.18935488102969916,3084.857306329075,3793,16077,29,33,4,17,53,255.0,429,0.2973155495525916,0.17725213890286864,0.9215070643642073,3522,16348,300,3822,19870,56,74
MOT20-02,0.24799213476356935,0.8094172678511734,0.20072911616890832,0.24799213476356935,0.24799213476356935,0.24797494315497354,0.24796389502581517,0.24783354723828802,0.2477203175300188,0.24737007774709938,0.2468911669784762,0.2459904710734063,0.24488675179171723,0.24354882562661648,0.24103255141254443,0.23522905483042372,0.22121874631096608,0.19435104630047964,0.15626501825036743,0.10366329811415022,0.04518441799431762,0.007241264299387613,0.2063341928003256,0.18224772626048114,0.18224772626048114,0.1822248328212543,0.18220957102100357,0.18212563816260802,0.18206460356900836,0.1818891642145475,0.1816527848566765,0.18103559453185453,0.1800007731161736,0.17854293215278494,0.17586445988110067,0.17072344451120514,0.1592969086259716,0.13676142005958292,0.10249325821053645,0.06078420016216842,0.023126553640756362,0.003011965718353824,0.14885808198823938,0.33745331240342674,0.33745331240342674,0.3374489167073617,0.3374471104445216,0.33724777991923105,0.33705264238204263,0.33642441334452977,0.3355591183481571,0.33425090803493307,0.33316257572068,0.33222278669281297,0.3303492409991148,0.32410726244914084,0.3072108187253096,0.2761914082321965,0.23824743553988587,0.17679066841766963,0.08828084206577187,0.01740919836306908,0.2870689342733306,0.18245854389887683,0.18245854389887683,0.18243915679001177,0.18242623205076838,0.18235514598492975,0.1823034470279562,0.18215481252665727,0.1819544790683848,0.18143102712902767,0.18055214486047744,0.17931136989311242,0.17702369104703314,0.1726034302257952,0.16263845626914478,0.14239831461400265,0.11003476754856471,0.0678225691796668,0.026754210233808532,0.003554303291931085,0.15066708660731715,0.9937000668707986,0.9937000668707986,0.9935944813993595,0.9935240910850667,0.9931369443564565,0.9928553830992856,0.9920458944849189,0.9909548446133812,0.9881040368845246,0.9833174955126175,0.9765600253405131,0.9641009397106958,0.9400274522225742,0.8857565199028614,0.7755252877204096,0.5992679407313554,0.369373174251223,0.14570795058599936,0.019357336430507164,0.8205584174775445,0.34490702389045247,0.34490702389045247,0.34490555537522494,0.34490547372850305,0.3447764981925485,0.3446197569539019,0.34420534318104634,0.3436146091954884,0.34264894867668644,0.3418626761332384,0.3412792360601924,0.34015815882243633,0.336016271001884,0.323752182649047,0.2981123882838247,0.265571534806481,0.20998494589205244,0.11832814193039998,0.025065705452511942,0.2999800775850722,0.9505827460094008,0.9505827460094008,0.9505014184357972,0.9504500317293378,0.9502611978999446,0.950049955944241,0.9495189221932461,0.9488172167833032,0.9467141352417384,0.9437824558748502,0.9398430944173405,0.9323811176673938,0.9165875048608972,0.8790731079582238,0.8116123678531998,0.707816856720746,0.5404090928874988,0.28644427908580833,0.08194043240203312,0.8203878252618106,0.8094172678511734,0.8094172678511734,0.8094910083256792,0.8095371106859368,0.8097659859115794,0.8099194526090396,0.8103092639113681,0.8107895523615147,0.8118943763431958,0.8135389323992464,0.8155142814034264,0.8185872860097675,0.8234783221396633,0.8323412263811925,0.8472602275587083,0.868037579503349,0.8942872269049155,0.9260714068529643,0.9614085361963866,0.8363719111158042,0.24813552751466694,0.24813552751466694,0.24812072832351992,0.24811127518678702,0.2479896532927631,0.24788275159060053,0.247550653285673,0.24709610392656015,0.24625898067601124,0.24526152905339638,0.24407237244636185,0.24182564375237212,0.23652066560834334,0.22352694089676178,0.19831588701647873,0.16191201681367876,0.1095006727791064,0.04859922024318197,0.00786622978635494,0.20772012524775182,28234.0,28234.0,28231.0,28229.0,28218.0,28210.0,28187.0,28156.0,28075.0,27939.0,27747.0,27393.0,26709.0,25167.0,22035.0,17027.0,10495.0,4140.0,550.0,23314.526315789473,126508.0,126508.0,126511.0,126513.0,126524.0,126532.0,126555.0,126586.0,126667.0,126803.0,126995.0,127349.0,128033.0,129575.0,132707.0,137715.0,144247.0,150602.0,154192.0,131427.47368421053,179.0,179.0,182.0,184.0,195.0,203.0,226.0,257.0,338.0,474.0,666.0,1020.0,1704.0,3246.0,6378.0,11386.0,17918.0,24273.0,27863.0,5098.473684210527,0.1769655297204379,0.8135822572239866,0.17816106810045107,0.18088818808080548,0.985147643684229,0.02962962962962963,0.37407407407407406,0.5962962962962963,0.14324476200357114,0.3056536813081816,0.15168943206326385,0.1781464167987463,22772.980961956608,27991,126751,422,185,8,101,161,1784.0,2782,0.25874259506974967,0.15312584818601285,0.8339492485833949,23695,131047,4718,28413,154742,353,270
MOT20-03,0.04243488139108105,0.7925914418220644,0.03363352382530522,0.04243488139108105,0.04243488139108105,0.04243488139108105,0.04243488139108105,0.04243488139108105,0.04243488139108105,0.04243488139108105,0.04243488139108105,0.042422816630384164,0.04238899180297802,0.04233333031498435,0.04207202657252618,0.04139434711915925,0.03884033705266646,0.03271427567908817,0.023033556777763885,0.012544005878333417,0.00403498579641284,0.0004950441237826249,0.034829093098775146,0.014375025903101676,0.014375025903101676,0.014375025903101676,0.014375025903101676,0.014375025903101676,0.014375025903101676,0.014375025903101676,0.014375025903101676,0.01436209045725963,0.014326519682227975,0.014265085128290134,0.014064666231096522,0.013567194085098386,0.012480270861972405,0.010319819133262206,0.007211142766698322,0.0037034233006523576,0.0010130373502466525,7.857854554255343e-05,0.011599580777218977,0.12526719400808722,0.12526719400808722,0.12526719400808722,0.12526719400808722,0.12526719400808722,0.12526719400808722,0.12526719400808722,0.12526719400808722,0.1253087338650972,0.12541961801803814,0.12562917356893352,0.12585122112644334,0.126296709745125,0.12087652576206324,0.10370567733671805,0.07357290723525457,0.04248827927608107,0.016071579565441748,0.003118773487083601,0.1047619342658409,0.014375530035898972,0.014375530035898972,0.014375530035898972,0.014375530035898972,0.014375530035898972,0.014375530035898972,0.014375530035898972,0.014375530035898972,0.014362777292465042,0.01432770724802173,0.014267131716710558,0.014069464193484623,0.013578483571278272,0.012504064936969565,0.01036160404006912,0.007262687385623833,0.003742930197858814,0.0010265958464314635,7.970464646207015e-05,0.011609862703292994,0.9975663716814159,0.9975663716814159,0.9975663716814159,0.9975663716814159,0.9975663716814159,0.9975663716814159,0.9975663716814159,0.9975663716814159,0.9966814159292036,0.9942477876106195,0.9900442477876106,0.9763274336283185,0.9422566371681416,0.8676991150442478,0.7190265486725663,0.5039823008849558,0.2597345132743363,0.07123893805309735,0.0055309734513274336,0.8056474149976712,0.1252731836097708,0.1252731836097708,0.1252731836097708,0.1252731836097708,0.1252731836097708,0.1252731836097708,0.1252731836097708,0.1252731836097708,0.1253160060722637,0.12543028152747604,0.12564781560313223,0.1259106682191316,0.12647444489344029,0.12201351486125513,0.10705415823499302,0.07861856247008403,0.04704521607646965,0.018390983891320375,0.0035561827969422945,0.10566543702761445,0.9975604346861832,0.9975604346861832,0.9975604346861832,0.9975604346861832,0.9975604346861832,0.9975604346861832,0.9975604346861832,0.9975604346861832,0.9968055695691656,0.995436609081469,0.9937958354494669,0.9861831403897625,0.9697978110752662,0.9197238347788276,0.811737599483617,0.626732303671049,0.4059540233643353,0.21118494281435998,0.047409303151140794,0.839223392121996,0.7925914418220644,0.7925914418220644,0.7925914418220644,0.7925914418220644,0.7925914418220644,0.7925914418220644,0.7925914418220644,0.7925914418220644,0.7929007423575493,0.7936663365795669,0.7948012207879187,0.7979045553064108,0.8040479182732448,0.8147967958195503,0.8328891921167451,0.8570155147880903,0.8863664896612579,0.921969106402638,0.9610930007199343,0.8209569688099696,0.04243562548114546,0.04243562548114546,0.04243562548114546,0.04243562548114546,0.04243562548114546,0.04243562548114546,0.04243562548114546,0.04243562548114546,0.04242383100693716,0.042390748638366386,0.04233636695288658,0.04207920209966926,0.04141156599768572,0.038877344655777524,0.032780438759574926,0.023115731121925515,0.012610736043447372,0.004061898180343186,0.0004985787181411538,0.03484586558020625,4509.0,4509.0,4509.0,4509.0,4509.0,4509.0,4509.0,4509.0,4505.0,4494.0,4475.0,4413.0,4259.0,3922.0,3250.0,2278.0,1174.0,322.0,25.0,3641.5263157894738,309149.0,309149.0,309149.0,309149.0,309149.0,309149.0,309149.0,309149.0,309153.0,309164.0,309183.0,309245.0,309399.0,309736.0,310408.0,311380.0,312484.0,313336.0,313633.0,310016.4736842105,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,15.0,26.0,45.0,107.0,261.0,598.0,1270.0,2242.0,3346.0,4198.0,4495.0,878.4736842105264,0.014155545211663659,0.7935278834874204,0.014244814415701178,0.01432770724802173,0.9942477876106195,0.0,0.008547008547008548,0.9914529914529915,0.011197273171391986,0.02824833898006776,0.010810810810810811,0.014240200606930663,3566.1143083924676,4494,309164,26,28,0,6,696,623.0,2405,0.02708546788275745,0.01373789286420241,0.9533185840707965,4309,309349,211,4520,313658,166,702
MOT20-05,0.02478943333022622,0.8099834157560838,0.020079029883474347,0.02478943333022622,0.02478943333022622,0.02478943333022622,0.02478943333022622,0.02478943333022622,0.02478943333022622,0.02478943333022622,0.02478943333022622,0.02478943333022622,0.024785385597725883,0.024763698881896234,0.024394234937238655,0.024195267165205384,0.02359888009207014,0.021896726750377696,0.017659413623546963,0.010260035834652348,0.004063946934473993,0.0006092227511750679,0.02101745855475781,0.00800657235156511,0.00800657235156511,0.00800657235156511,0.00800657235156511,0.00800657235156511,0.00800657235156511,0.00800657235156511,0.00800657235156511,0.00800657235156511,0.0080034532587809,0.007992536586045087,0.007757105911177657,0.007546714627481485,0.007249199944343954,0.006460313561560671,0.004990096932825737,0.0025960555959078655,0.0008418193744421795,7.674962277560406e-05,0.0066091156094435334,0.07675144591850297,0.07675144591850297,0.07675144591850297,0.07675144591850297,0.07675144591850297,0.07675144591850297,0.07675144591850297,0.07675144591850297,0.07675144591850297,0.07675628498910371,0.07672667815921455,0.07671400970762976,0.07757162978760083,0.07682325579037452,0.07421724004753687,0.0624947558585645,0.04054933780859072,0.019619012329295044,0.004835885143494082,0.067214268573049,0.00800657235156511,0.00800657235156511,0.00800657235156511,0.00800657235156511,0.00800657235156511,0.00800657235156511,0.00800657235156511,0.00800657235156511,0.00800657235156511,0.008003478024086245,0.007992647877910215,0.007759026153255851,0.007550159048432413,0.007254650774200735,0.006470238758308269,0.0050050746970653395,0.0026100652284232547,0.0008478457292092137,7.735818697164359e-05,0.006612089244313115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996135265700483,0.9982608695652174,0.9690821256038648,0.9429951690821256,0.9060869565217391,0.8081159420289855,0.6251207729468599,0.3259903381642512,0.10589371980676328,0.00966183574879227,0.8258326976862446,0.07675146192347752,0.07675146192347752,0.07675146192347752,0.07675146192347752,0.07675146192347752,0.07675146192347752,0.07675146192347752,0.07675146192347752,0.07675146192347752,0.07675668339064647,0.0767303024093566,0.07673146519837923,0.07759983408151518,0.07712428547924012,0.07529667922105666,0.06501929261368908,0.044029466618460494,0.022087862870277288,0.005525070551809124,0.06777179472345934,0.9994202898550725,0.9994202898550725,0.9994202898550725,0.9994202898550725,0.9994202898550725,0.9994202898550725,0.9994202898550725,0.9994202898550725,0.9994202898550725,0.9990584122688317,0.9978568392126499,0.9858835618523383,0.9792512028638705,0.9575472362671597,0.9016198089122781,0.7854422482792192,0.5533374193039005,0.3171776819855086,0.09668783396411935,0.8720339396634488,0.8099834157560838,0.8099834157560838,0.8099834157560838,0.8099834157560838,0.8099834157560838,0.8099834157560838,0.8099834157560838,0.8099834157560838,0.8099834157560838,0.8101064469318823,0.8104682135561568,0.8174334415823286,0.8227645277113103,0.8285837379759549,0.8408282961847245,0.8592324717842154,0.8900029464538763,0.9230745265459144,0.9610636651584419,0.8343899481941873,0.02478943333022622,0.02478943333022622,0.02478943333022622,0.02478943333022622,0.02478943333022622,0.02478943333022622,0.02478943333022622,0.02478943333022622,0.02478943333022622,0.024785423944746084,0.024763871292032398,0.02439725410046431,0.024200788056228745,0.02360775067845858,0.021913540633367343,0.01768589611094041,0.01028768276385849,0.0040784673364752735,0.0006116333109828214,0.021023010957873182,5175.0,5175.0,5175.0,5175.0,5175.0,5175.0,5175.0,5175.0,5175.0,5173.0,5166.0,5015.0,4880.0,4689.0,4182.0,3235.0,1687.0,548.0,50.0,4273.684210526316,641169.0,641169.0,641169.0,641169.0,641169.0,641169.0,641169.0,641169.0,641169.0,641171.0,641178.0,641329.0,641464.0,641655.0,642162.0,643109.0,644657.0,645796.0,646294.0,642070.3157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,160.0,295.0,486.0,993.0,1940.0,3488.0,4627.0,5125.0,901.3157894736842,0.007830195685269763,0.8097547974532515,0.00800038369660738,0.008003478024086245,0.9996135265700483,0.0,0.003421727972626176,0.9965782720273738,0.006307572387499025,0.01587981317505706,0.0006033182503770739,0.00799722532786696,4188.86156722567,5173,641171,2,110,0,4,1165,851.0,3315,0.01261359991036332,0.00635729580532967,0.7940096618357488,4109,642235,1066,5175,646344,294,1169
COMBINED,0.1052877206712954,0.8077349452245244,0.08504457128924381,0.1052877206712954,0.1052877206712954,0.10528282562962304,0.10527969503050844,0.10524010353479264,0.10520455200636372,0.10508521271399257,0.10489652079293943,0.10456474142822554,0.10415706579051824,0.10370572579162884,0.10264917400193332,0.10052453499286802,0.09530192481661892,0.08467465370829566,0.06787868128030279,0.04418059133339756,0.018726293625252792,0.00293733595880674,0.08794026704098204,0.03677528680987407,0.03677528680987407,0.03677254598550952,0.036770718777317205,0.03676066924738308,0.03675244704961774,0.03672869476641213,0.03669489531667576,0.03660994967365409,0.03646475226643856,0.03625661563231309,0.03569378765418188,0.03472828075310275,0.03269206125175327,0.028458340472102855,0.021620377807397246,0.012669733109317762,0.004616023047668166,0.0005604289535116105,0.030231626072847618,0.30143895767470386,0.30143895767470386,0.30143339481920906,0.3014304466779732,0.3012861196155267,0.3011499546660746,0.3006614311065484,0.299858603751438,0.2986561098121376,0.29751180742492717,0.29663214214576084,0.29520131137006655,0.2909784739237204,0.27781842214875313,0.25194009424576946,0.21310984541521297,0.15406201801782,0.07596887392413046,0.015395247659559694,0.2566301164249493,0.036781672004752276,0.036781672004752276,0.036779027933729,0.03677726521971349,0.03676757029262815,0.036759638079558336,0.03673672279735663,0.0367041125880696,0.036622146386348135,0.03648201062211466,0.0362810612243459,0.0357372639505594,0.03480302552233623,0.03282702311094346,0.028693458744559825,0.021944908136159083,0.012973575154193409,0.0047646159839381495,0.0005808142681123272,0.030305136001272125,0.9953016932983544,0.9953016932983544,0.9952301454805629,0.9951824469353685,0.9949201049367994,0.9947054614834248,0.9940853803958979,0.993202957309802,0.9909849749582638,0.9871929406153113,0.9817553064631529,0.9670403052706893,0.9417600763176723,0.8882900071547818,0.7764369186739805,0.5938230383973289,0.3510612926305748,0.12892916766038637,0.015716670641545433,0.8200484516801185,0.3070537847210191,0.3070537847210191,0.30705006995056866,0.307048200324031,0.30695097708935415,0.3068402123074973,0.30651239717419737,0.30596057738722526,0.3050764915282105,0.3042441229399743,0.3036660171106886,0.3030429768972016,0.3005320834835664,0.29128969777707886,0.2709538615993437,0.23881815258757658,0.1850045138378928,0.1022519212213809,0.022097340341689444,0.2674445885789219,0.9628559565226626,0.9628559565226626,0.9628018194726059,0.9627676459072644,0.9626431638198214,0.9625043576298551,0.9621371820426047,0.961591954897859,0.9599261695347996,0.9575620047239392,0.9544109595590039,0.946022177102053,0.9314528058428991,0.8950652785517725,0.8251259328986736,0.7097355398604976,0.5239318848699432,0.27784040286859735,0.07853352421411974,0.8294613008864018,0.8077349452245244,0.8077349452245244,0.8077847108695734,0.8078158173432313,0.8079701780808302,0.8080858249020159,0.8083838039776455,0.80876922775088,0.8096215695253837,0.8109093262545364,0.8124739606455191,0.8160451928357785,0.8211043290011035,0.829664768918292,0.8444001512340183,0.8651968197724762,0.8924340766604536,0.9251427530763221,0.9613275690032589,0.8343473668579141,0.10529686068751225,0.10529686068751225,0.10529210439636229,0.10528906630212144,0.10524998138316724,0.10521484373034207,0.10509669666748717,0.1049096942736663,0.10458215800373105,0.10418171105659921,0.10374068107690071,0.10271167014017123,0.1006326550102783,0.09549843854494672,0.08502371845750749,0.06838622654122621,0.04470721607482272,0.019025312375377548,0.002990280839953863,0.08805927243419401,41733.0,41733.0,41730.0,41728.0,41717.0,41708.0,41682.0,41645.0,41552.0,41393.0,41165.0,40548.0,39488.0,37246.0,32556.0,24899.0,14720.0,5406.0,659.0,34384.63157894737,1092881.0,1092881.0,1092884.0,1092886.0,1092897.0,1092906.0,1092932.0,1092969.0,1093062.0,1093221.0,1093449.0,1094066.0,1095126.0,1097368.0,1102058.0,1109715.0,1119894.0,1129208.0,1133955.0,1100229.3684210526,197.0,197.0,200.0,202.0,213.0,222.0,248.0,285.0,378.0,537.0,765.0,1382.0,2442.0,4684.0,9374.0,17031.0,27210.0,36524.0,41271.0,7545.368421052632,0.03579719622708692,0.8109047826084732,0.036110959321848664,0.036533129328564604,0.988576198425948,0.005417607223476298,0.057787810383747175,0.9367945823927766,0.028888956194709235,0.0704623031522833,0.053633411712014335,0.036108710583513004,33612.81414390382,41451,1093163,479,356,12,128,2075,3513.0,8931,0.06057572007506731,0.0314071569714458,0.8498688290007155,35635,1098979,6295,41930,1134614,869,2215
